"Time (s)","Illuminance (lx)"
1.356949994E3,1.000000000E0
1.357300006E3,5.000000000E0
1.357649989E3,0.000000000E0
1.358000002E3,0.000000000E0
1.358350016E3,2.000000000E0
1.358699997E3,0.000000000E0
1.359050011E3,3.000000000E0
1.359399992E3,1.000000000E0
1.359750006E3,5.000000000E0
1.360100019E3,0.000000000E0
1.360450000E3,1.500000000E1
1.360800014E3,2.000000000E0
1.361149995E3,0.000000000E0
1.361500009E3,6.000000000E0
1.361849992E3,0.000000000E0
1.362200003E3,3.000000000E0
1.362550017E3,3.000000000E0
1.362899998E3,1.400000000E1
1.363250013E3,2.000000000E0
1.363599995E3,0.000000000E0
1.363950008E3,5.000000000E0
1.364299991E3,1.400000000E1
1.364650003E3,0.000000000E0
1.365000017E3,3.000000000E0
1.365349998E3,1.000000000E1
1.365700011E3,2.000000000E0
1.366049994E3,0.000000000E0
1.366400006E3,8.000000000E0
1.366749989E3,8.000000000E0
1.367100002E3,3.000000000E0
1.367450016E3,0.000000000E0
1.367799997E3,1.200000000E1
1.368150011E3,1.000000000E0
1.368499992E3,0.000000000E0
1.368850006E3,8.000000000E0
1.369200019E3,1.000000000E1
1.369550000E3,4.000000000E0
1.369900014E3,0.000000000E0
1.370249995E3,1.300000000E1
1.370600009E3,1.000000000E0
1.370949992E3,0.000000000E0
1.371300005E3,5.000000000E0
1.371650017E3,1.400000000E1
1.372000000E3,4.000000000E0
1.372350014E3,2.000000000E0
1.372699995E3,1.900000000E1
1.373050008E3,2.000000000E0
1.373399991E3,0.000000000E0
1.373750003E3,6.000000000E0
1.374100017E3,9.000000000E0
1.374449998E3,6.000000000E0
1.374800011E3,3.000000000E0
1.375149994E3,1.500000000E1
1.375500006E3,4.000000000E0
1.375849989E3,0.000000000E0
1.376200002E3,1.000000000E0
1.376550016E3,5.000000000E0
1.376899997E3,5.000000000E0
1.377250011E3,0.000000000E0
1.377599992E3,6.000000000E0
1.377950006E3,2.000000000E0
1.378300019E3,0.000000000E0
1.378650000E3,4.000000000E0
1.379000014E3,6.000000000E0
1.379349995E3,2.000000000E0
1.379700009E3,2.000000000E0
1.380049992E3,6.000000000E0
1.380400005E3,0.000000000E0
1.380750019E3,0.000000000E0
1.381100000E3,4.000000000E0
1.381450014E3,0.000000000E0
1.381799995E3,2.000000000E0
1.382150008E3,0.000000000E0
1.382499991E3,6.000000000E0
1.382850003E3,0.000000000E0
1.383200017E3,0.000000000E0
1.383549998E3,2.000000000E0
1.383900011E3,0.000000000E0
1.384249994E3,6.000000000E0
1.384600006E3,0.000000000E0
1.384949989E3,3.000000000E0
1.385300002E3,2.000000000E0
1.385650016E3,5.000000000E0
1.385999997E3,4.000000000E0
1.386350011E3,0.000000000E0
1.386699994E3,5.000000000E0
1.387050006E3,1.100000000E1
1.387400019E3,2.000000000E0
1.387750000E3,0.000000000E0
1.388100014E3,7.000000000E0
1.388449995E3,8.000000000E0
1.388800009E3,0.000000000E0
1.389149992E3,5.000000000E0
1.389500005E3,1.000000000E1
1.389850019E3,2.000000000E0
1.390200000E3,0.000000000E0
1.390550014E3,3.000000000E0
1.390899995E3,0.000000000E0
1.391250008E3,4.000000000E0
1.391599991E3,3.000000000E0
1.391950003E3,8.000000000E0
1.392300017E3,2.000000000E0
1.392649998E3,1.400000000E1
1.393000013E3,2.000000000E0
1.393349994E3,0.000000000E0
1.393700008E3,6.000000000E0
1.394049989E3,6.000000000E0
1.394400002E3,2.000000000E0
1.394750016E3,0.000000000E0
1.395099997E3,2.000000000E0
1.395450011E3,4.000000000E0
1.395799994E3,2.000000000E0
1.396150006E3,5.000000000E0
1.396500019E3,4.000000000E0
1.396850000E3,1.000000000E0
1.397200014E3,2.000000000E0
1.397549995E3,2.000000000E0
1.397900009E3,0.000000000E0
1.398249992E3,0.000000000E0
1.398600005E3,3.000000000E0
1.398950019E3,5.000000000E0
1.399300000E3,5.000000000E1
1.399650014E3,0.000000000E0
1.399999995E3,2.000000000E0
1.400350008E3,2.000000000E0
1.400699991E3,2.000000000E0
1.401050003E3,1.000000000E0
1.401400017E3,5.000000000E0
1.401749998E3,3.000000000E0
1.402100012E3,0.000000000E0
1.402449994E3,7.000000000E0
1.402800008E3,1.700000000E1
1.403149989E3,8.000000000E0
1.403500002E3,9.000000000E0
1.403850016E3,4.000000000E0
1.404199997E3,4.000000000E0
1.404550011E3,4.000000000E0
1.404899994E3,2.800000000E1
1.405250006E3,4.000000000E0
1.405600020E3,2.000000000E0
1.405950002E3,0.000000000E0
1.406300014E3,1.000000000E1
1.406649997E3,7.000000000E0
1.407000009E3,0.000000000E0
1.407349992E3,1.400000000E1
1.407700005E3,3.000000000E0
1.408050019E3,2.000000000E1
1.408400000E3,5.000000000E0
1.408750014E3,3.000000000E0
1.409099995E3,0.000000000E0
1.409450008E3,1.000000000E0
1.409799991E3,0.000000000E0
1.410150003E3,0.000000000E0
1.410500017E3,3.000000000E0
1.410849998E3,5.000000000E0
1.411200013E3,1.000000000E0
1.411549994E3,2.000000000E0
1.411900008E3,1.000000000E0
1.412249989E3,1.000000000E0
1.412600002E3,2.000000000E0
1.412950016E3,2.000000000E0
1.413299997E3,1.000000000E0
1.413650011E3,4.000000000E0
1.413999994E3,4.000000000E0
1.414350006E3,2.000000000E0
1.414700020E3,2.000000000E0
1.415050002E3,0.000000000E0
1.415400016E3,6.000000000E0
1.415749997E3,2.000000000E0
1.416100009E3,2.000000000E0
1.416449992E3,0.000000000E0
1.416800005E3,0.000000000E0
1.417150019E3,1.000000000E1
1.417500000E3,7.000000000E0
1.417850014E3,0.000000000E0
1.418199995E3,5.000000000E0
1.418550008E3,0.000000000E0
1.418899991E3,0.000000000E0
1.419250003E3,6.100000000E1
1.419600017E3,0.000000000E0
1.419949998E3,1.000000000E1
1.420300012E3,0.000000000E0
1.420649994E3,2.000000000E0
1.421000008E3,9.000000000E0
1.421349991E3,7.000000000E0
1.421700002E3,0.000000000E0
1.422050016E3,3.100000000E1
1.422399997E3,5.000000000E0
1.422750011E3,0.000000000E0
1.423099994E3,0.000000000E0
1.423450006E3,0.000000000E0
1.423800020E3,4.300000000E1
1.424150002E3,3.300000000E1
1.424500016E3,0.000000000E0
1.424849997E3,0.000000000E0
1.425200009E3,1.400000000E1
1.425549992E3,3.000000000E0
1.425900005E3,0.000000000E0
1.426250019E3,0.000000000E0
1.426600000E3,0.000000000E0
1.426950014E3,2.200000000E1
1.427299995E3,3.900000000E1
1.427650008E3,0.000000000E0
1.427999991E3,0.000000000E0
1.428350003E3,1.000000000E1
1.428700017E3,0.000000000E0
1.429049998E3,0.000000000E0
1.429400012E3,0.000000000E0
1.429749995E3,2.000000000E0
1.430100008E3,9.100000000E1
1.430449991E3,0.000000000E0
1.430800002E3,1.800000000E1
1.431150017E3,0.000000000E0
1.431499998E3,0.000000000E0
1.431850011E3,0.000000000E0
1.432199994E3,4.000000000E1
1.432550006E3,0.000000000E0
1.432899989E3,0.000000000E0
1.433250002E3,9.000000000E0
1.433600016E3,3.100000000E1
1.433949997E3,0.000000000E0
1.434300009E3,5.000000000E0
1.434649992E3,3.500000000E1
1.435000005E3,4.000000000E0
1.435350019E3,0.000000000E0
1.435700000E3,4.800000000E1
1.436050014E3,0.000000000E0
1.436399995E3,0.000000000E0
1.436750009E3,7.000000000E0
1.437099991E3,0.000000000E0
1.437450003E3,2.000000000E0
1.437800017E3,8.000000000E0
1.438149998E3,1.600000000E1
1.438500013E3,0.000000000E0
1.438849995E3,4.500000000E1
1.439200008E3,1.700000000E1
1.439549991E3,0.000000000E0
1.439900003E3,0.000000000E0
1.440250017E3,0.000000000E0
1.440599998E3,2.000000000E0
1.440950011E3,0.000000000E0
1.441299994E3,0.000000000E0
1.441650006E3,0.000000000E0
1.441999989E3,0.000000000E0
1.442350002E3,4.800000000E1
1.442700016E3,0.000000000E0
1.443049997E3,1.100000000E1
1.443400009E3,3.000000000E0
1.443749992E3,0.000000000E0
1.444100005E3,0.000000000E0
1.444450019E3,0.000000000E0
1.444800000E3,2.600000000E1
1.445150014E3,1.000000000E0
1.445499995E3,0.000000000E0
1.445850009E3,0.000000000E0
1.446199991E3,2.000000000E0
1.446550003E3,3.000000000E0
1.446900017E3,1.300000000E1
1.447249998E3,7.000000000E0
1.447600012E3,1.500000000E1
1.447949995E3,0.000000000E0
1.448300008E3,1.000000000E1
1.448649991E3,0.000000000E0
1.449000003E3,7.000000000E0
1.449350017E3,0.000000000E0
1.449699998E3,0.000000000E0
1.450050011E3,6.000000000E0
1.450399994E3,0.000000000E0
1.450750006E3,5.000000000E0
1.451099989E3,3.000000000E0
1.451450002E3,1.100000000E1
1.451800016E3,5.000000000E0
1.452149997E3,3.000000000E1
1.452500011E3,3.000000000E0
1.452849992E3,1.000000000E0
1.453200005E3,0.000000000E0
1.453550019E3,0.000000000E0
1.453900000E3,2.100000000E1
1.454250014E3,3.000000000E0
1.454599995E3,0.000000000E0
1.454950009E3,6.000000000E0
1.455299992E3,0.000000000E0
1.455650003E3,0.000000000E0
1.456000017E3,8.000000000E0
1.456349998E3,0.000000000E0
1.456700013E3,0.000000000E0
1.457049995E3,9.000000000E0
1.457400008E3,0.000000000E0
1.457749991E3,5.000000000E0
1.458100003E3,3.000000000E0
1.458450017E3,0.000000000E0
1.458799998E3,1.600000000E1
1.459150011E3,0.000000000E0
1.459499994E3,0.000000000E0
1.459850006E3,0.000000000E0
1.460199989E3,0.000000000E0
1.460550002E3,0.000000000E0
1.460900016E3,0.000000000E0
1.461249997E3,0.000000000E0
1.461600009E3,0.000000000E0
1.461949992E3,5.000000000E0
1.462300006E3,8.000000000E0
1.462650019E3,2.800000000E1
1.463000000E3,0.000000000E0
1.463350014E3,7.000000000E0
1.463699995E3,0.000000000E0
1.464050009E3,2.500000000E1
1.464399992E3,0.000000000E0
1.464750003E3,2.000000000E1
1.465100019E3,2.400000000E1
1.465449998E3,9.000000000E0
1.465800014E3,3.000000000E0
1.466149995E3,1.000000000E1
1.466500008E3,0.000000000E0
1.466849991E3,0.000000000E0
1.467200003E3,1.800000000E1
1.467550017E3,5.800000000E1
1.467899998E3,2.200000000E1
1.468250011E3,6.000000000E0
1.468599994E3,0.000000000E0
1.468950006E3,0.000000000E0
1.469299989E3,6.000000000E0
1.469650002E3,1.400000000E1
1.470000016E3,0.000000000E0
1.470349997E3,2.000000000E1
1.470700011E3,2.000000000E0
1.471049992E3,0.000000000E0
1.471400006E3,0.000000000E0
1.471750019E3,0.000000000E0
1.472100000E3,1.700000000E1
1.472450014E3,8.000000000E0
1.472799995E3,1.100000000E1
1.473150009E3,0.000000000E0
1.473499992E3,0.000000000E0
1.473850003E3,5.000000000E0
1.474200019E3,1.000000000E0
1.474550000E3,2.000000000E0
1.474900014E3,7.000000000E0
1.475249995E3,0.000000000E0
1.475600008E3,0.000000000E0
1.475949991E3,0.000000000E0
1.476300003E3,2.000000000E0
1.476650017E3,3.700000000E1
1.476999998E3,1.400000000E1
1.477350011E3,4.000000000E0
1.477699994E3,5.000000000E0
1.478050006E3,0.000000000E0
1.478399989E3,2.000000000E0
1.478750002E3,0.000000000E0
1.479100016E3,6.300000000E1
1.479449997E3,9.200000000E1
1.479800011E3,0.000000000E0
1.480149992E3,1.800000000E1
1.480500006E3,2.500000000E1
1.480850019E3,2.100000000E1
1.481200000E3,2.500000000E1
1.481550014E3,4.500000000E1
1.481899995E3,2.600000000E1
1.482250009E3,1.700000000E1
1.482599992E3,2.100000000E1
1.482950005E3,1.500000000E1
1.483300019E3,1.000000000E1
1.483650000E3,1.500000000E1
1.484000014E3,1.100000000E1
1.484349995E3,1.300000000E1
1.484700008E3,1.300000000E1
1.485049991E3,9.000000000E0
1.485400003E3,1.400000000E1
1.485750017E3,2.400000000E1
1.486099998E3,1.400000000E1
1.486450011E3,1.000000000E1
1.486799994E3,7.000000000E0
1.487150006E3,4.000000000E0
1.487499989E3,6.000000000E0
1.487850002E3,8.000000000E0
1.488200016E3,9.000000000E0
1.488549997E3,3.000000000E0
1.488900011E3,2.400000000E1
1.489249994E3,1.100000000E1
1.489600006E3,1.300000000E1
1.489950019E3,1.400000000E1
1.490300000E3,1.000000000E1
1.490650014E3,1.100000000E1
1.490999995E3,1.800000000E1
1.491350009E3,1.300000000E1
1.491699992E3,1.200000000E1
1.492050005E3,1.100000000E1
1.492400019E3,1.200000000E1
1.492750000E3,1.500000000E1
1.493100014E3,1.400000000E1
1.493449995E3,1.100000000E1
1.493800008E3,1.600000000E1
1.494149991E3,1.300000000E1
1.494500003E3,1.500000000E1
1.494850017E3,1.600000000E1
1.495199998E3,1.000000000E1
1.495550012E3,1.000000000E1
1.495899994E3,1.600000000E1
1.496250008E3,1.200000000E1
1.496599989E3,1.000000000E1
1.496950002E3,8.000000000E0
1.497300016E3,4.000000000E0
1.497649997E3,7.000000000E0
1.498000011E3,8.000000000E0
1.498349994E3,3.000000000E0
1.498700006E3,1.000000000E0
1.499050019E3,0.000000000E0
1.499400000E3,0.000000000E0
1.499750014E3,0.000000000E0
1.500099997E3,0.000000000E0
1.500450009E3,1.200000000E1
1.500799992E3,6.000000000E0
1.501150005E3,0.000000000E0
1.501500019E3,0.000000000E0
1.501850000E3,7.000000000E0
1.502200014E3,2.000000000E0
1.502549995E3,1.900000000E1
1.502900008E3,0.000000000E0
1.503249991E3,1.100000000E1
1.503600003E3,2.000000000E0
1.503950017E3,0.000000000E0
1.504299998E3,1.200000000E1
1.504650012E3,7.000000000E0
1.504999994E3,2.000000000E1
1.505350008E3,0.000000000E0
1.505699989E3,1.300000000E1
1.506050002E3,0.000000000E0
1.506400016E3,1.400000000E1
1.506749997E3,0.000000000E0
1.507100011E3,0.000000000E0
1.507449994E3,8.000000000E0
1.507800006E3,3.000000000E0
1.508150019E3,2.300000000E1
1.508500002E3,0.000000000E0
1.508850014E3,1.000000000E1
1.509199997E3,0.000000000E0
1.509550009E3,1.800000000E1
1.509899992E3,2.000000000E0
1.510250005E3,2.900000000E1
1.510600019E3,6.000000000E0
1.510950000E3,7.000000000E0
1.511300014E3,0.000000000E0
1.511649995E3,7.000000000E0
1.512000008E3,1.700000000E1
1.512349991E3,0.000000000E0
1.512700003E3,8.000000000E0
1.513050017E3,2.000000000E0
1.513399998E3,0.000000000E0
1.513750013E3,6.000000000E0
1.514099994E3,1.000000000E1
1.514450008E3,1.500000000E1
1.514799989E3,6.000000000E0
1.515150002E3,8.000000000E0
1.515500016E3,0.000000000E0
1.515849997E3,5.000000000E0
1.516200011E3,0.000000000E0
1.516549994E3,1.600000000E1
1.516900006E3,5.000000000E0
1.517250020E3,1.400000000E1
1.517600002E3,2.000000000E0
1.517950016E3,6.000000000E0
1.518299997E3,0.000000000E0
1.518650009E3,5.000000000E0
1.518999992E3,5.000000000E0
1.519350005E3,0.000000000E0
1.519700019E3,6.000000000E0
1.520050000E3,6.000000000E0
1.520400014E3,0.000000000E0
1.520749995E3,3.000000000E1
1.521100009E3,0.000000000E0
1.521449991E3,1.200000000E1
1.521800003E3,2.000000000E0
1.522150017E3,0.000000000E0
1.522499998E3,3.100000000E1
1.522850012E3,1.000000000E1
1.523199994E3,0.000000000E0
1.523550008E3,1.300000000E1
1.523899991E3,0.000000000E0
1.524250002E3,2.100000000E1
1.524600016E3,1.300000000E1
1.524949997E3,0.000000000E0
1.525300011E3,1.300000000E1
1.525649994E3,1.900000000E1
1.526000006E3,1.000000000E1
1.526350020E3,1.900000000E1
1.526700002E3,0.000000000E0
1.527050016E3,7.000000000E0
1.527399997E3,1.100000000E1
1.527750009E3,0.000000000E0
1.528099992E3,1.400000000E1
1.528450005E3,0.000000000E0
1.528800019E3,3.000000000E0
1.529150000E3,4.000000000E0
1.529500014E3,0.000000000E0
1.529849995E3,1.100000000E1
1.530200008E3,0.000000000E0
1.530549991E3,0.000000000E0
1.530900003E3,1.000000000E0
1.531250017E3,0.000000000E0
1.531599998E3,8.000000000E0
1.531950013E3,0.000000000E0
1.532299995E3,0.000000000E0
1.532650008E3,0.000000000E0
1.532999991E3,7.000000000E0
1.533350003E3,1.400000000E1
1.533700016E3,7.000000000E0
1.534049997E3,0.000000000E0
1.534400011E3,1.700000000E1
1.534749994E3,3.000000000E0
1.535100006E3,0.000000000E0
1.535449989E3,1.700000000E1
1.535800002E3,1.800000000E1
1.536150016E3,4.000000000E0
1.536499997E3,3.000000000E0
1.536850009E3,6.000000000E0
1.537199992E3,0.000000000E0
1.537550005E3,0.000000000E0
1.537900019E3,5.000000000E0
1.538250000E3,0.000000000E0
1.538600014E3,0.000000000E0
1.538949995E3,0.000000000E0
1.539300009E3,1.600000000E1
1.539649991E3,1.000000000E0
1.540000003E3,0.000000000E0
1.540350017E3,2.000000000E0
1.540699998E3,0.000000000E0
1.541050012E3,7.000000000E0
1.541399995E3,0.000000000E0
1.541750008E3,1.000000000E0
1.542099991E3,0.000000000E0
1.542450003E3,3.000000000E0
1.542800017E3,0.000000000E0
1.543149998E3,0.000000000E0
1.543500011E3,0.000000000E0
1.543849994E3,1.000000000E0
1.544200006E3,0.000000000E0
1.544549989E3,5.000000000E0
1.544900002E3,1.200000000E1
1.545250016E3,5.000000000E0
1.545599997E3,0.000000000E0
1.545950009E3,3.000000000E0
1.546299992E3,9.000000000E0
1.546650005E3,0.000000000E0
1.547000019E3,0.000000000E0
1.547350000E3,1.300000000E1
1.547700014E3,0.000000000E0
1.548049995E3,0.000000000E0
1.548400009E3,1.100000000E1
1.548749991E3,0.000000000E0
1.549100003E3,0.000000000E0
1.549450017E3,3.000000000E0
1.549799998E3,0.000000000E0
1.550150012E3,7.000000000E0
1.550499995E3,8.000000000E0
1.550850008E3,1.000000000E0
1.551199991E3,0.000000000E0
1.551550003E3,1.500000000E1
1.551900017E3,0.000000000E0
1.552249998E3,0.000000000E0
1.552600011E3,0.000000000E0
1.552949994E3,0.000000000E0
1.553300006E3,2.000000000E0
1.553649989E3,1.100000000E1
1.554000002E3,3.000000000E0
1.554350016E3,0.000000000E0
1.554699997E3,2.900000000E1
1.555050009E3,1.100000000E1
1.555399992E3,1.400000000E1
1.555750005E3,0.000000000E0
1.556100019E3,1.200000000E1
1.556450000E3,0.000000000E0
1.556800014E3,0.000000000E0
1.557149995E3,4.000000000E0
1.557500009E3,0.000000000E0
1.557849992E3,0.000000000E0
1.558200003E3,0.000000000E0
1.558550017E3,1.700000000E1
1.558899998E3,1.200000000E1
1.559250013E3,0.000000000E0
1.559599995E3,5.000000000E0
1.559950008E3,1.000000000E1
1.560299991E3,5.000000000E0
1.560650003E3,0.000000000E0
1.561000017E3,1.000000000E1
1.561349998E3,2.000000000E0
1.561700011E3,0.000000000E0
1.562049994E3,2.000000000E0
1.562400006E3,1.000000000E1
1.562749989E3,5.000000000E0
1.563100002E3,1.200000000E1
1.563450016E3,0.000000000E0
1.563799997E3,4.000000000E0
1.564150011E3,0.000000000E0
1.564499992E3,0.000000000E0
1.564850005E3,0.000000000E0
1.565200019E3,1.400000000E1
1.565550000E3,1.600000000E1
1.565900014E3,5.000000000E0
1.566249995E3,2.000000000E0
1.566600009E3,1.200000000E1
1.566949992E3,0.000000000E0
1.567300003E3,0.000000000E0
1.567650017E3,1.300000000E1
1.567999998E3,0.000000000E0
1.568350012E3,6.000000000E0
1.568699995E3,0.000000000E0
1.569050008E3,0.000000000E0
1.569399991E3,1.000000000E0
1.569750003E3,1.000000000E1
1.570100017E3,0.000000000E0
1.570449998E3,1.100000000E1
1.570800011E3,3.800000000E1
1.571149994E3,1.100000000E1
1.571500006E3,0.000000000E0
1.571849989E3,5.000000000E0
1.572200002E3,0.000000000E0
1.572550016E3,0.000000000E0
1.572899997E3,2.700000000E1
1.573250011E3,0.000000000E0
1.573599992E3,1.500000000E1
1.573950006E3,0.000000000E0
1.574300019E3,0.000000000E0
1.574650000E3,3.600000000E1
1.575000014E3,0.000000000E0
1.575349995E3,1.400000000E1
1.575700009E3,2.000000000E0
1.576049992E3,9.000000000E0
1.576400003E3,2.000000000E0
1.576750019E3,1.500000000E1
1.577100000E3,2.000000000E0
1.577450013E3,3.000000000E0
1.577799995E3,3.000000000E0
1.578150008E3,9.000000000E0
1.578499991E3,0.000000000E0
1.578850003E3,1.700000000E1
1.579200017E3,2.000000000E0
1.579549998E3,1.200000000E1
1.579900011E3,1.200000000E1
1.580249994E3,4.000000000E0
1.580600006E3,2.000000000E0
1.580949989E3,0.000000000E0
1.581300002E3,4.000000000E0
1.581650016E3,1.300000000E1
1.581999997E3,0.000000000E0
1.582350011E3,0.000000000E0
1.582699992E3,0.000000000E0
1.583050006E3,0.000000000E0
1.583400019E3,2.000000000E0
1.583750000E3,7.000000000E0
1.584100014E3,0.000000000E0
1.584449995E3,7.000000000E0
1.584800009E3,0.000000000E0
1.585149992E3,2.000000000E0
1.585500005E3,5.000000000E0
1.585850019E3,0.000000000E0
1.586200000E3,1.500000000E1
1.586550014E3,8.000000000E0
1.586899995E3,2.000000000E0
1.587250008E3,0.000000000E0
1.587599991E3,3.000000000E0
1.587950003E3,1.000000000E1
1.588300017E3,0.000000000E0
1.588649998E3,7.000000000E0
1.589000013E3,8.000000000E0
1.589349994E3,0.000000000E0
1.589700006E3,1.000000000E1
1.590049989E3,0.000000000E0
1.590400002E3,2.000000000E1
1.590750016E3,5.000000000E0
1.591099997E3,1.100000000E1
1.591450011E3,0.000000000E0
1.591799992E3,5.000000000E0
1.592150006E3,1.100000000E1
1.592500019E3,0.000000000E0
1.592850000E3,7.000000000E0
1.593200014E3,0.000000000E0
1.593549997E3,9.000000000E0
1.593900009E3,1.000000000E0
1.594249992E3,0.000000000E0
1.594600005E3,1.200000000E1
1.594950019E3,1.500000000E1
1.595300000E3,0.000000000E0
1.595650014E3,0.000000000E0
1.595999995E3,0.000000000E0
1.596350008E3,5.000000000E0
1.596699991E3,5.000000000E0
1.597050003E3,9.000000000E0
1.597400017E3,4.000000000E0
1.597749998E3,0.000000000E0
1.598100011E3,0.000000000E0
1.598449994E3,0.000000000E0
1.598800008E3,0.000000000E0
1.599149989E3,6.000000000E0
1.599500002E3,4.000000000E0
1.599850016E3,0.000000000E0
1.600199997E3,8.000000000E0
1.600550011E3,0.000000000E0
1.600899994E3,2.000000000E0
1.601250006E3,8.000000000E0
1.601600019E3,0.000000000E0
1.601950002E3,2.200000000E1
1.602300014E3,1.300000000E1
1.602649995E3,0.000000000E0
1.603000009E3,0.000000000E0
1.603349992E3,0.000000000E0
1.603700005E3,9.000000000E0
1.604050019E3,2.000000000E0
1.604400000E3,2.000000000E0
1.604750014E3,2.000000000E0
1.605099995E3,0.000000000E0
1.605450008E3,0.000000000E0
1.605799991E3,0.000000000E0
1.606150003E3,1.000000000E1
1.606500017E3,0.000000000E0
1.606849998E3,0.000000000E0
1.607200013E3,0.000000000E0
1.607549994E3,0.000000000E0
1.607900008E3,7.000000000E0
1.608249989E3,0.000000000E0
1.608600002E3,0.000000000E0
1.608950016E3,7.000000000E0
1.609299997E3,0.000000000E0
1.609650011E3,0.000000000E0
1.609999994E3,5.000000000E0
1.610350006E3,0.000000000E0
1.610700019E3,9.000000000E0
1.611050002E3,5.000000000E0
1.611400016E3,0.000000000E0
1.611749997E3,9.000000000E0
1.612100009E3,2.000000000E0
1.612449992E3,0.000000000E0
1.612800005E3,5.000000000E0
1.613150019E3,0.000000000E0
1.613500000E3,5.000000000E0
1.613850014E3,0.000000000E0
